ID,News,Label,translated_text
FAKE_2542,ആപ്പിളിന്റെ കാൽക്കുലേറ്റർ അപ്ലിക്കേഷനിൽ ഒരു രഹസ്യ കോഡ് ഉപയോഗിച്ച് ലോക്ക് ചെയ്ത ഐഫോൺ അൺലോക്ക് ചെയ്യാൻ കഴിയും.,FALSE,I'd like to use a secret code to lock a code at the bottom of the map.
FAKE_2543,"ആസ്പിരിൻ, പാരസെറ്റമോൾ, ആപ്രോനാക്സ് എന്നിവ കോവിഡ്-19 ചികിത്സിച്ചു ഭേദമാക്കുന്നു",FALSE,"The World Health Organization (ABC) provides health care for the World Health Organization (CHC) in the United States, the United States, the United States, and the United States, and the United States, and the United States, and the United States, and the United States."
FAKE_2544,"കോവിഡ്-19 ബാക്ടീരിയയാണ്, വൈറൽ അല്ല, ആസ്പിരിൻ ഉപയോഗിച്ച് എളുപ്പത്തിൽ ചികിത്സിക്കാം",FALSE,"It's T-B-19, it's a drug, not a patient, it's easy to treat."
FAKE_2545,"ആസ്പിരിൻ, നാരങ്ങ നീര്, തേൻ എന്നിവയുടെ മിശ്രിതമായ കോവിഡ് -19 ന് ഇറ്റലി ഒരു വീട്ടുവൈദ്യം കണ്ടെത്തി",FALSE,"A village in Italy, Italy, was discovered on the day of its birth, on the day of the birth of the birth of the birth of a son of a child, a mother of two daughters was born."
FAKE_2546,തേനും നാരങ്ങ നീരും ചേർത്ത ആസ്പിരിൻ കൊറോണ വൈറസിനെ കൊല്ലും,FALSE,You're going to kill a woman-in-law who's drunk.
FAKE_2547,"കൊറോണ വൈറസ് ""ഒരു വൈറസല്ല, മറിച്ച് ഒരു ബാക്ടീരിയ"" ആണെന്ന് ഇറ്റാലിയൻ ഡോക്ടർമാർ പോസ്റ്റ്മോർട്ടത്തിലൂടെ കണ്ടെത്തി, അത് ആസ്പിരിൻ, കോയാഗുലന്റ് മരുന്നുകൾ എന്നിവ ഉപയോഗിച്ച് ""എളുപ്പത്തിൽ"" ചികിത്സിക്കാൻ കഴിയും",FALSE,"Italian doctors found that it's not a virus, but a bullet, that it's easy to treat the patient with drugs, such as corpossssssis, corpocasssssis, and corpocastics."
FAKE_2548,"ഒരു സോഷ്യൽ മീഡിയ പോസ്റ്റ് ഇങ്ങനെയാണ്: ""തലവേദന പരിഹാരം. അടുത്ത തവണ നിങ്ങൾക്ക് തലവേദന വരുമ്പോൾ രണ്ട് ആസ്പിരിനുകൾക്ക് തുല്യമായ 10-12 ബദാം കഴിക്കുക.",HALF TRUE,"One social media report states: ""The solution is that when you're in pain next time you're under stress, you can eat 10 or 12 pounds [12 kg]."
FAKE_2549,ഉറങ്ങുന്നതിനുമുമ്പ് വെള്ളവും ദിവസവും ആസ്പിരിൻ കുടിക്കുന്നത് ഹൃദയാഘാതം തടയുന്നു,HALF TRUE,"If you drink water and water before you sleep, you will avoid heart attack"
FAKE_2550,ദിവസവും ആസ്പിരിൻ കഴിക്കുന്നത് ഹൃദയാഘാതത്തെ അതിജീവിക്കാൻ സഹായിക്കും,MOSTLY FALSE,Day - to - day eating can help to survive the heart
FAKE_2551,ടാബ് ബ്രാൻഡ് ഡയറ്റ് സോഫ്റ്റ് ഡ്രിങ്കിന്റെ പേര് 'പൂർണ്ണമായും കൃത്രിമ പാനീയം' എന്നതിന്റെ ചുരുക്കെഴുത്തിൽ നിന്നാണ് രൂപപ്പെട്ടത്.,FALSE,The tab menu name was formed from a few portions of the Greek's complete and complete drink.
FAKE_2552,"ഇൻ-എൻ-ഔട്ട് ബർഗർ സോഡ കപ്പിന്റെ അടിയിൽ ""ഹെയ്ൽ സാത്താൻ"" എന്ന വാക്കുകൾ അച്ചടിച്ചതായി അവകാശപ്പെടുന്നു",FALSE,"The word ""Satan"" was printed under the E-B-B-B at the bottom of the A-B."
FAKE_2553,കൊക്കകോള ഏറ്റവും പ്രചാരമുള്ള പാനീയമല്ലാത്ത ലോകത്തിലെ ഒരേയൊരു സ്ഥലമാണ് സ്കോട്ട്ലൻഡ്.,FALSE,The world's world's most popular drink is one of the world's most popular places of drinking.
FAKE_2554,മൗണ്ടൻ ഡ്യൂ ബ്രാൻഡ് ശീതളപാനീയം പെപ്സികോ നിർത്തലാക്കുന്നു.,FALSE,"As a result, the number of people with whom we have studied the Bible has grown to over six million."
FAKE_2555,അയോവയിലെ ഇലക്ട്രോണിക് ആനുകൂല്യ സ്വീകർത്താക്കൾക്ക് 2017 ഒക്ടോബർ 1 വരെ സോഡയും മിഠായിയും വാങ്ങാൻ കഴിയില്ല.,FALSE,They can't buy soap and vegetables until 2017 to 2017.
FAKE_2556,"ശീതളപാനീയങ്ങളിൽ എച്ച്ടിസി വിഷം കലർന്നിരുന്നു, അവയുടെ ഉപഭോഗം ആളുകളുടെ മരണത്തിലേക്ക് നയിച്ചു",FALSE,"During the cold winters, HHD was mixed with poison, and their products led to death on the people's way to the death of their loved one."
FAKE_2557,ആർത്തവ സമയത്ത് സ്ത്രീകൾ ഐസ് വാട്ടറോ സോഡാ വെള്ളമോ കുടിക്കുകയോ തേങ്ങ കഴിക്കുകയോ ചെയ്യരുത്.,FALSE,"During pregnancy, women should not drink ice cream or drink water during the day."
FAKE_2558,"സ്പ്രിംഗ്ഫീൽഡിൽ, സൂസാന മെൻഡോസ തൊഴിലാളി കുടുംബങ്ങളെ ഒരു വലിയ പുതിയ സോഡാ നികുതി ഉപയോഗിച്ച് അടിക്കാൻ വോട്ട് ചെയ്തു.",MOSTLY FALSE,"In the King's field, a large new soap tax was voted with a large family worker's taxes."
FAKE_2559,വൈറ്റ് ഹൗസ് കൊറോണ വൈറസ് ഉപദേഷ്ടാവ് ഡോ.ആന്റണി ഫൗച്ചിയെക്കാൾ ശീതളപാനീയമായ ഡോ.പെപ്പറിനെ അമേരിക്കക്കാർ വിശ്വസിക്കുന്നുവെന്ന് ഒരു പഠനം കണ്ടെത്തി,FALSE,"One study found that whiter than Dr. Jones, a doctor in the White House, believes that the Americans believe that the Americans are more cold than the American."
FAKE_2560,എബോള വൈറസ് ബാധിച്ച രക്തം നിറച്ച ശീതളപാനീയങ്ങൾ,FALSE,"In the past, however, it has been said that it was ""the most important thing in life, "" and it has been described as"" the most important thing to do in life, "" since"" the world is lying in the power of the wicked one. """
FAKE_2561,2022 ഫിഫ ലോകകപ്പിനിടെ ഖത്തറിലേക്ക് ബിയര് കടത്താന് ഫുട്ബോള് ആരാധകര് പെപ്സി ശീതളപാനീയ ക്യാനുകള് ധരിച്ച ബിയര് ക്യാനുകളുടെ ഫോട്ടോ,FALSE,2022 B.C.E.
FAKE_2562,കുഞ്ഞുങ്ങൾക്ക് സോഡ നല്ലതാണെന്ന് വിന്റേജ് പരസ്യം പറയുന്നു,FALSE,The paper reports that the babies are good for soap.
FAKE_2563,ശീതളപാനീയങ്ങൾ കുടിക്കുന്നത് ടെസ്റ്റോസ്റ്റിറോൺ വർദ്ധിപ്പിക്കും,MOSTLY FALSE,"It's a cold drink, and the restaurant's getting used to it."
FAKE_2564,ഹൈദരാബാദ്: ശീതളപാനീയ നിര്മ്മാണ യൂണിറ്റുകളിലെ ജീവനക്കാരന് എബോള വൈറസ് ബാധിച്ച രക്തം ഉല്പ്പന്നത്തില് ചേര്ത്തതായി ഹൈദരാബാദ് പോലീസ് മുന്നറിയിപ്പ് നല്കി.,FALSE,"The police warned that the living living person in the cold-like concentration camps had been infected with a virus that had been infected by the virus, and the police had warned the police that it was a blood transfusion."
FAKE_2565,ശീതളപാനീയങ്ങളിലെ കീടനാശിനികളുടെ ശതമാനം ഐഎംഎയുടെ ഈ ഗ്രാഫിക് കാണിക്കുന്നു.,FALSE,It is estimated that about a third of all the chemicals in cold air are found in the ice.
FAKE_2566,മാമ്പഴം കഴിച്ച ശേഷം ശീതളപാനീയങ്ങൾ കുടിക്കുന്നത് മാരകമാണ്,FALSE,"After eating bread, drinking cold drinks are dangerous"
FAKE_2567,ഗ്ലാസ്സിൽ തണുത്ത പാനീയം ഒഴിക്കുന്നതും അത് തക,MOSTLY FALSE,It's a cool cup of water and a pure drink in the glass.
FAKE_2568,42 വയസുള്ള മകനെ മുലയൂട്ടിയതിന് 76 കാരിയായ അമ്മയെ കെഎഫ്സിയില് നിന്ന് പുറത്താക്കി,FALSE,Her 75 - year - old son was expelled from K69 for nursing.
FAKE_2569,കെഎഫ്സിയുടെ പ്രധാന ട്വിറ്റർ അക്കൗണ്ട് ബ്ലാക്ക് ഹിസ്റ്ററി മാസത്തെ ആദരിച്ചത് വറുത്ത ചിക്കൻ കറുത്ത പവർ മുഷ്ടിയുടെ ആകൃതിയിൽ നിഴൽ വീഴ്ത്തുന്ന ചിത്രം ഉപയോഗിച്ചാണ്.,MOSTLY FALSE,"KCMD's main account was respected by the Black Court of Black War, using the picture of a black - haired black hole in the shape of a black rod."
FAKE_2570,കെഎഫ്സി മനുഷ്യര്ക്ക് യോഗ്യമല്ലെന്ന് യുഎസ് കോടതി,FALSE,The US Court doesn't deserve to be qualified for KCS.
FAKE_2571,കെഎഫ്സി സ്ഥാപകൻ കേണൽ ഹാർലാൻഡ് സാൻഡേഴ്സ് 65 കാരനായ വിരമിച്ചതിൽ നിന്ന് 88 ആം വയസ്സിൽ ശതകോടീശ്വരനായി മാറി.,FALSE,"K.K.I.E.L.D. Colonel H.A. has turned from 65 years of age, and at the age of pay off."
FAKE_2572,ബ്ലാക്ക് ഹിസ്റ്ററി മാസത്തിന് അംഗീകാരമായി കെഎഫ്സി പോസ്റ്റ് ചെയ്ത ഒരു ട്വീറ്റ് കാണിക്കുന്നുവെന്ന് അവകാശപ്പെടുന്നു.,FALSE,The Black History claims that an KSP report is accepted for a month.
FAKE_2573,കെഎഫ്സിയുടെ പുതിയ പ്ലാന്റ് അധിഷ്ഠിത നഗ്ഗെറ്റുകൾ സസ്യാഹാരികൾക്ക് അനുയോജ്യമാണ്,MOSTLY FALSE,KCSS's new computer is suitable for plants and plants.
FAKE_2574,കെഎഫ്സി ഫേസ്ബുക്കിൽ സൗജന്യ വൗച്ചറുകൾ വാഗ്ദാനം ചെയ്യുന്നു,FALSE,Enters free variables on KCSBS
FAKE_2575,എഴുപത്തിയൊന്നാം വാർഷികാഘോഷത്തിന്റെ ഭാഗമായി കെഎഫ്സി മൂന്ന് ബക്കറ്റ് ചിക്കൻ വിലവരുന്ന കൂപ്പണുകൾ സൗജന്യമായി വാഗ്ദാനം ചെയ്യുന്നു,FALSE,KDE does not want to set aside a copy of the 70th anniversary of the annual meeting
FAKE_2576,ബ്ലാക്ക് ഹിസ്റ്ററി മാസത്തിൽ ചിക്കൻ മുരിങ്ങക്കായയുടെ ചിത്രമാണ് കെഎഫ്സി ട്വീറ്റ് ചെയ്തത്.,FALSE,"In the month of Black History, it was the picture of a chicken cook, KID."
FAKE_2577,ചിക്കൻ ബക്കറ്റുകൾക്ക് സൗജന്യ റീഫിൽ പോളിസിയുമായി കെഎഫ്സി !!,FALSE,KCV with free policy for chicken buckets!
FAKE_2578,ലാബിൽ വളർത്തിയ ഇറച്ചിയാണ് കെഎഫ്സി നൽകുന്നത്,FALSE,The meat that grew up in the lab gives KDD.
FAKE_2579,"കെഎഫ്സി, ടാക്കോ ബെൽ, പിസ്സ ഹട്ട് എന്നിവ ഇനി പണം സ്വീകരിക്കില്ലെന്ന് പ്രഖ്യാപിച്ചു",FALSE,"KCM, credit, belts, and credit money won't be accepted any more."
FAKE_2580,പോപ്പെയ്സ് ഭക്ഷണത്തിൽ കണ്ടെത്തിയ ഒരു കോഴിയുടെ തല ചിത്രം കാണിക്കുന്നു,FALSE,A chicken's head is shown by the head of a chicken found at the table
FAKE_2581,"വരാനിരിക്കുന്ന ""റെക്കോർഡ് തകർക്കുന്ന മഞ്ഞുവീഴ്ച"" ഈ ശൈത്യകാലത്ത് യുഎസിന്റെ ഭൂരിഭാഗവും മൂടും.",FALSE,The United Nations will cover most of the world in winter.
FAKE_2582,ഡൈഹൈഡ്രജൻ മോണോക്സൈഡ് കണ്ടെത്തിയതിനെ തുടർന്ന് മനുഷ്യനിർമിത മഞ്ഞ് പരിസ്ഥിതി സംരക്ഷണ ഏജൻസി നിരോധിക്കും.,FALSE,"The human nature of natural disasters will be banned after the discovery of the tropical system is found, and mankind's natural environment will be banned. The World Health Organization of the World Health Organization states: ""It's a matter of time, and it's a time of time for us to learn how to deal with this problem. """
FAKE_2583,"മഞ്ഞില് കുടുങ്ങിയ കോണ്ഗ്രസ് മന്ത്രി സൈന്യത്തോട് സഹായം അഭ്യര്ത്ഥിച്ചു, സൈന്യം തെളിവ് തേടി",FALSE,"The Darkary Minister, who was trapped in the snow, asked for help, and asked for evidence."
FAKE_2584,2021 ഫെബ്രുവരിയിൽ ടെക്സസിലെ ശൈത്യകാല കൊടുങ്കാറ്റിൽ സർക്കാർ നിർമ്മിച്ച മഞ്ഞ് ഉണ്ടായിരുന്നു.,FALSE,"In February 2021, the government had built the ice in the winter of São Paulo."
FAKE_2585,ബജറ്റ് പരിമിതികൾ കാരണം മഞ്ഞ് വൃത്തിയാക്കാൻ സിയോൾ മണ്ണ് ഉപയോഗിക്കുന്നു.,FALSE,"For example, if you are a parent, you may be in a position to help your children learn how to use their time and energy in the ministry."
FAKE_2586,മാരകമായ യുഎസ് ശൈത്യകാല കൊടുങ്കാറ്റിനിടെ മഞ്ഞിൽ മൂടിയ ഒരു മാനിനെ രക്ഷപ്പെടുത്തുന്നത് ഈ വീഡിയോയിൽ കാണാം.,MOSTLY FALSE,"In this video, it is found that freeing a sun in the cold winter of AIDS is found in this video."
FAKE_2587,"മഞ്ഞ് ഉരുകുന്നില്ല, കറുത്തിരുണ്ടു പൊള്ളുന്നു",FALSE,"The snow doesn't melt, it's black."
FAKE_2588,ഹിമാചൽ പ്രദേശിലെ മഞ്ഞുമൂടിയ പ്രദേശത്തിലൂടെ ഒരു സ്റ്റീം ട്രെയിൻ സഞ്ചരിക്കുന്നത് വീഡിയോയിൽ കാണാം.,MOSTLY FALSE,The train rides through the snow - covered area of the Astrona area.
FAKE_2589,2022 ഡിസംബർ അവസാനം ന്യൂയോർക്കിലെ ബഫല്ലോയിൽ ഉണ്ടായ ഹിമപാതത്തിന്റെ ടൈംലാപ്സ് വീഡിയോയിൽ കാണിക്കുന്നു.,MOSTLY FALSE,"At the end of December 20, 2022, the snow current in New York shows on video games."
FAKE_2590,ഹരിയാനയിലെ മഞ്ഞുവീഴ്ച കാണിക്കുന്ന സമീപകാല വീഡിയോ.,MOSTLY FALSE,Near the recent video showing in Scotland.
FAKE_2591,അമര്നാഥ് യാത്രയ്ക്കിടെ ആളുകള് മഞ്ഞിനടിയില് കുടുങ്ങിക്കിടക്കുന്നതായി വീഡിയോയില് കാണാം.,FALSE,"In the video, it is found that people who travel on the boat are trapped under snow."
FAKE_2592,ബഫല്ലോ മഞ്ഞുവീഴ്ചയെത്തുടർന്ന് കുടുങ്ങിയ ഒരു കാർ ഫോട്ടോ കാണിക്കുന്നു,FALSE,A car that is trapped after the bus is hit by a car
FAKE_2593,"മഞ്ഞ് യഥാർത്ഥമല്ല, കാരണം ഒരു ലൈറ്റർ അത് കത്തിക്കുന്നതായി കാണപ്പെടുന്നു",FALSE,"It's not true snow, because it looks like a light."
FAKE_2594,"നിങ്ങളുടെ ഭക്ഷണം വ്യാജമാണോ അതോ യഥാർത്ഥമാണോ? എന്ന തലക്കെട്ടിൽ ഒരു ഫേസ്ബുക്ക് വീഡിയോയിൽ നടത്തിയ വസ്തുതാപരമായ അവകാശവാദങ്ങൾ വീട്ടിൽ ഈ 16 ലളിതമായ ടെസ്റ്റുകൾ ഉപയോഗിച്ച് കണ്ടെത്തുക!""",MOSTLY FALSE,Is your food really false or not?
FAKE_2595,"നിങ്ങളുടെ കുട്ടികളെ നികുതിയെക്കുറിച്ച് പഠിപ്പിക്കാനുള്ള ഏറ്റവും നല്ല മാർഗം അവരുടെ ഐസ്ക്രീമിന്റെ 30% കഴിക്കുക എന്നതാണ്, ബിൽ മുറെ പറഞ്ഞു.",FALSE,Bill said that the best way to teach your children about tax is to eat their ice cream 30%.
FAKE_2596,ജയ് ശ്രീറാം' വിളിക്കാത്തതിന് ദളിത് രാകേഷിനെ മുസ്ലീം യുവാവെന്ന് തെറ്റിദ്ധരിച്ച് മർദ്ദിച്ചു,FALSE,They tried to beat him and beat him because he didn't call his name Mr. So he didn't call his wife.
FAKE_2597,ക്ലോറോഫോം തട്ടിക്കൊണ്ടുപോകലിന്റെ റിപ്പോർട്ടുകൾ പുറത്തുവന്നതിനാൽ പെൺകുട്ടികളുടെ അമ്മമാർ ഐസ്ക്രീം ട്രക്കുകൾക്കായി (പ്രത്യേകിച്ച് മിസ്റ്റർ സോഫ്റ്റി ബ്രാൻഡഡ് ട്രക്കുകൾ) തിരയണം.,MOSTLY FALSE,"Since the news of the symbropide has come out, the girls' mothers must search for ice cream for their ice cream."
FAKE_2598,കൊറോണ വൈറസ് ഒഴിവാക്കാൻ ഐസ്ക്രീമും ശീതളപാനീയങ്ങളും 90 ദിവസത്തേക്ക് ഒഴിവാക്കുക,FALSE,"Avoid ice cream, cold air, and 90 days to avoid the virus"
FAKE_2599,വളർത്തുമൃഗങ്ങളുമായി ബന്ധപ്പെട്ട അപകടങ്ങൾ കാരണം യുഎസിൽ മുന്തിരി സുഗന്ധമുള്ള ഐസ്ക്രീമിന്റെ വിൽപ്പന എഫ്ഡിഎ നിരോധിച്ചു.,FALSE,"Because of the dangers associated with animal animals, the FAT of the U.S. ice cream was banned."
FAKE_2600,"പ്രസിഡന്റ് ഡൊണാൾഡ് ട്രംപിനായി ബെൻ ആൻഡ് ജെറി ഒരു ""ഇംപീച്ച് മിന്റ്"" രുചിയുള്ള ഐസ്ക്രീം സൃഷ്ടിച്ചു.",FALSE,"President Dodotti Pinttti, and Ben Jerry made a taste of ice cream."
FAKE_2601,1912 ൽ വെള്ളക്കാർ ഇത് മാറ്റണമെന്ന് ആവശ്യപ്പെടുന്നതിനുമുമ്പ് വാനില ഐസ്ക്രീം യഥാർത്ഥത്തിൽ ആഴത്തിലുള്ളതും ഇരുണ്ടതുമായ കറുത്ത നിറമായിരുന്നു.,FALSE,"Before the whites were asked to change it, the land ice ice ice was truly dark and dark."
FAKE_2602,ബ്രയേഴ്സ് ഐസ്ക്രീം ഉരുകില്ല.,MOSTLY FALSE,The adults won't melt ice cream.
FAKE_2603,ജയ് ശ്രീറാം വിളിക്കാത്തതിന് ഐസ്ക്രീം വിൽപ്പനക്കാരന് മർദ്ദനമേറ്റു,FALSE,The ice creamer was oppressed for not calling him Mr. Sogra.
FAKE_2604,എഫ്ഡിഎയ്ക്ക് ഇപ്പോൾ സീൽ ചെയ്ത ഐസ്ക്രീം കാർട്ടണുകൾ ആവശ്യമാണ്,FALSE,The FED needs ice creams that are done right now.
FAKE_2605,നികുതിയെക്കുറിച്ച് കുട്ടികളെ പഠിപ്പിക്കാൻ ഐസ്ക്രീം കഴിക്കണമെന്ന് നടൻ ബിൽ മുറെ പറഞ്ഞു.,FALSE,He said that he wanted to have ice cream to teach his children about taxes.
FAKE_2606,"ഒരു ഉപഭോക്താവ് ചിക്ക്-ഫിൽ-എ ജീവനക്കാരനോട് ""എന്റെ സന്തോഷം"" എന്ന് പറയുകയാണെങ്കിൽ, അവർക്ക് കിഴിവ്, സൗജന്യ ഐസ്ക്രീം മെനു ഇനം അല്ലെങ്കിൽ മൊത്തത്തിൽ സൗജന്യ ഭക്ഷണം എന്നിവയ്ക്ക് അർഹതയുണ്ട്.",FALSE,"If they say, ""It's my pleasure to live a life-time"", they deserve free ice cream or free menu."
FAKE_2607,അമുൽ ഐസ്ക്രീമിൽ പന്നി കൊഴുപ്പിൽ നിന്ന് നിർമ്മിച്ച ഇ -471 എമൽസിഫയർ അടങ്ങിയിരിക്കുന്നു,FALSE,The Ammon ice ice is made from the fat of the pig - it's made from fat.
FAKE_2608,വെള്ളക്കാരുടെ ആധിപത്യത്തിനെതിരെ ബെൻ ആൻഡ് ജെറി തങ്ങളുടെ വാനില ഐസ്ക്രീം നിർത്തലാക്കുമെന്ന് അവകാശപ്പെടുന്നു.,FALSE,Ben and Jerry have claimed that they can stop ice ice cream against whites.
FAKE_2609,ടൊറന്റോയിലെ ഒരു കോവിഡ് -19 ക്ലിനിക്കിൽ ഐസ്ക്രീം നൽകി മാതാപിതാക്കളുടെ സമ്മതമില്ലാതെ വാക്സിനേഷൻ സ്വീകരിക്കാൻ കുട്ടികളെ പ്രലോഭിപ്പിച്ചു.,FALSE,"In the 19th century, ice cream was added to the children's development without parents ' permission."
FAKE_2610,പബ്ലിക്സ് സൂപ്പർമാർക്കറ്റ് ശൃംഖല ബെൻ & ജെറിയുടെ ഭാരം വഹിക്കുന്നത് നിർത്തും,FALSE,Public supertiters will stop bearing the burden of & Jerry.
FAKE_2611,അഫ്ഗാനിസ്ഥാന് പിടിച്ചടക്കിയ ശേഷം ഐസ്ക്രീം കഴിച്ച താലിബാന് പോരാളി,FALSE,"After taking the Afghans off, the soldier who had eaten ice cream."
FAKE_2612,മക്ഡൊണാൾഡ്സ് ഐസ്ക്രീമിൽ നായ്ക്കൾക്ക് മാരകമായ സൈലിറ്റോൾ അടങ്ങിയിരിക്കുന്നു,PARTLY FALSE,The dogs have a deadly estrifies on the ice ice ice ice.
FAKE_2613,മക്ഡൊണാൾഡ്സ് ഐസ്ക്രീമിലെ ഒരു ഘടകമാണ് സൈലിറ്റോൾ,FALSE,It's one of the most famous ice creams in the world.
FAKE_2614,കളങ്കിത ഐസ്ക്രീം മനുഷ്യക്കടത്തുകാരുടെ ലക്ഷ്യങ്ങളെ വഴിതെറ്റിക്കാൻ ഉപയോഗിക്കുന്നു,FALSE,The innocent ice ice is used to mislead humans's goals
FAKE_2615,"13,000 കുട്ടികളുടെ അശ്ലീല ചിത്രങ്ങളുമായി നെറ്റ്ഫ്ലിക്സ് സിഇഒ റീഡ് ഹേസ്റ്റിംഗ്സിനെ എഫ്ബിഐ അറസ്റ്റ് ചെയ്തു.",FALSE,"The NBB has been arrested by the U.S.R. C.R.R.R.R.R., with 130,000 children's pornography images."
FAKE_2616,"യുഎസ് പ്രതിനിധി അലക്സാണ്ട്രിയ ഒകാസിയോ-കോർട്ടെസ് ""നെറ്റ്ഫ്ലിക്സിൽ നിന്ന് 10 മില്യൺ ഡോളർ പ്രതിഫലം"" വാങ്ങിയതായി പറയുന്നു.",FALSE,"The U.S.R. Alexander Ossexo-Contor says that he bought 10 million dollars from the ""Contels""."
FAKE_2617,കുട്ടികളുടെ അശ്ലീല ദൃശ്യങ്ങൾ കൈവശം വച്ചതിന് നെറ്റ്ഫ്ലിക്സ് സിഇഒ റീഡ് ഹേസ്റ്റിംഗ്സിനെ എഫ്ബിഐ ഏജന്റുമാർ അറസ്റ്റ് ചെയ്തു.,FALSE,"In order to have children's pornography eyes, the NBBR has been arrested by the United States team."
FAKE_2618,ട്രംപിന്റെ ഇംപീച്ച്മെന്റിനെക്കുറിച്ച് ഒരു സീരീസ് നിർമ്മിക്കാൻ ബരാക് ഒബാമ നെറ്റ്ഫ്ലിക്സുമായി 90 മില്യൺ ഡോളറിന്റെ കരാർ ഒപ്പിട്ടതായി അവകാശപ്പെടുന്നു.,FALSE,The agreement is signed with a 90 billion dollars to build a scene on the train system on the Day of Judgment.
FAKE_2619,ധാരാളം ആളുകൾ അവരുടെ അക്കൗണ്ടുകൾ സുഹൃത്തുക്കളുമായി പങ്കിടുന്നതിനാൽ നെറ്റ്ഫ്ലിക്സ് 2017 ജൂണിൽ അടച്ചുപൂട്ടുന്നു.,FALSE,"In June 2017 many people shut up the network, sharing their accounts with friends."
FAKE_2620,"1918 ഏപ്രിലിൽ നെറ്റ്ഫ്ലിക്സ് ""ഗോഡ് ഓഫ് വാർ"" എന്ന വീഡിയോ ഗെയിമിനെ അടിസ്ഥാനമാക്കി ഒരു പുതിയ സീരീസ് സൃഷ്ടിക്കുന്നതായി പ്രഖ്യാപിച്ചു.",FALSE,"In April 1918, the network was declared to be a new school game based on the video's ""Gegos of God's House. """
FAKE_2621,ജനപ്രിയ ജയിൽ നാടകമായ 'ഓറഞ്ച് ഈസ് ദി ന്യൂ ബ്ലാക്ക്' സീസൺ 5 നെറ്റ്ഫ്ലിക്സ് റദ്ദാക്കി.,FALSE,People who love prison play has been banned by the Black Man's 5xx.
FAKE_2622,2045 സെപ്റ്റംബർ മുതൽ മുഴുവൻ ഡിസ്നി മൂവി ശേഖരവും നെറ്റ്ഫ്ലിക്സ് വഴി കാണാൻ ലഭ്യമാകും,MOSTLY FALSE,"Since September 2045, all the district collection will be found."
FAKE_2623,"നെറ്റ്ഫ്ലിക്സിന്റെ ""ദി അംബ്രല്ലാ അക്കാദമി"" മൂന്നാം സീസണിനായി പുതുക്കിയിട്ടില്ല.",FALSE,"The ""Balbbb "" of the network has not been renewed for 3rd grade."
FAKE_2624,2021 ഏപ്രിലിൽ നെറ്റ്ഫ്ലിക്സിൽ ആധിപത്യം പുലർത്തിയ ഒരു അണ്ടർറേറ്റഡ് ഡെൻസൽ വാഷിംഗ്ടൺ സിനിമ.,FALSE,"In April 202, a high - school movie that was ruled on the network in Washington, New York, U.S.A."
FAKE_2625,ഹാരി രാജകുമാരന്റെ 'ഹാർട്ട് ഓഫ് ഇൻവിക്റ്റസ്' സീരീസ് നെറ്റ്ഫ്ലിക്സ് റദ്ദാക്കിയോ?,FALSE,"Did Harry's prince's ""introption of the Head's introption"" cancel?"
FAKE_2626,ഒസാമ ബിൻ ലാദനായി അഭിനയിക്കുന്ന ടോം ഹാങ്ക്സുമായി നെറ്റ്ഫ്ലിക്സിന് ഒരു പ്രോജക്റ്റ് ഉണ്ട്,FALSE,"And there's a project with Tom Russsser, who's acting as the OBBB."
FAKE_2627,നൈജീരിയയില് വ്യോമസേനയുടെ എംഐ-171 ഹെലികോപ്റ്റര് തകര്ന്നുവീണു,FALSE,"In Nigeria, the MA1-1 was broken at the age of 151."
FAKE_2628,ലോകത്തിലെ ഏറ്റവും മികച്ച ദേശീയഗാനമായി ഇന്ത്യന് ദേശീയഗാനത്തെ യുനെസ്കോ തെരഞ്ഞെടുത്തു.,FALSE,India has chosen India as the world's best nationalist.
FAKE_2629,പാകിസ്താന് മുന് പ്രധാനമന്ത്രിയെ ജയിലില് ക്രൂരമായി മര്ദ്ദിക്കുന്ന വീഡിയോ പുറത്ത്,FALSE,"In prison, the prime minister has been released from prison and has been a violent video."
FAKE_2630,മോദിക്കും അമിത് ഷായ്ക്കുമൊപ്പം ആര്എസ്എസിനെയും വിമര്ശിച്ച് എല്കെ അദ്വാനി,FALSE,"I'd like you to know that I've been married to someone who's been married for two years, and that's what I'm going to do with the rest of my life."
FAKE_2631,ജയ്പൂരില് അടുത്തിടെ മൂന്ന് മുസ്ലീം യുവാക്കള് കൊല്ലപ്പെട്ടതില് പ്രതിഷേധിച്ച് മുസ്ലീം സമുദായത്തില് നിന്നുള്ളവര് പ്രതിഷേധിക്കുന്നു,FALSE,Over the past 3 - year - old women have been killed and opposed to the Muslim community
FAKE_2632,ബോസ്റ്റണ് വിമാനത്താവളത്തില് വെച്ചാണ് രാഹുല് ഗാന്ധി അറസ്റ്റിലായത്.,FALSE,The boss was arrested at the airport.
FAKE_2633,മുസ്ലിം സമുദായത്തിൽ നിന്നുള്ള ഒരാൾ അഘോരി സാധുവിന്റെ മുടിയും താടിയും അടിക്കുകയും മുണ്ഡനം ചെയ്യുകയും ചെയ്തു,FALSE,"A man of the Jews struck the head of the poor, and struck the beard, and cut off the beard,"
