ID,News,Label
FAKE_2449,ഷിര്ദ്ദി സായി ട്രസ്റ്റ് 35 കോടി രൂപ ഹജ്ജിന് നല്കി,FALSE
FAKE_2450,2000 രൂപ നോട്ട് മാറ്റാൻ ആളുകൾ ഒരു പ്രത്യേക ഫോറം പൂരിപ്പിക്കുകയും തിരിച്ചറിയൽ തെളിവ് കാണിക്കുകയും വേണം,FALSE
FAKE_2451,ക്രിക്കറ്റ് താരങ്ങളായ മഹേന്ദ്ര സിംഗ് ധോണി 60 കോടി രൂപയും വിരാട് കോഹ്ലി 30 കോടി രൂപയും ഒഡീഷ ട്രെയിനപകടത്തില് മരിച്ചവര്ക്ക് നല്കി.,FALSE
FAKE_2452,"ക്രിക്കറ്റ് താരങ്ങളായ മഹേന്ദ്ര സിംഗ് ധോണിയും വിരാട് കോഹ്ലിയും യഥാക്രമം 60 കോടിയും 30 കോടിയും സംഭാവന നൽകിയതായി ന്യൂയോർക്ക് ടൈംസ് റിപ്പോർട്ട് ചെയ്തു.
ഇ ഒഡീഷ ട്രെയിൻ അപകടത്തിന്റെ ഇരകൾ
",FALSE
FAKE_2453,2022 ൽ ഏഷ്യയിലെ ഏറ്റവും മോശം പ്രകടനം കാഴ്ചവച്ച കറൻസിയാണ് ഇന്ത്യൻ രൂപ,FALSE
FAKE_2454,1 രൂപ 1917 ൽ 13 ഡോളറിന് തുല്യമായിരുന്നു,PARTLY FALSE
FAKE_2455,കെബിസിയും റിലയൻസ് ജിയോയും 25 ലക്ഷം രൂപയുടെ ലോട്ടറി വാഗ്ദാനം ചെയ്യുന്നു,FALSE
FAKE_2456,ജൂൺ 1 മുതൽ ഒരു മാസത്തിൽ നാല് എടിഎം പിൻവലിക്കലുകൾക്ക് ശേഷം നിങ്ങളുടെ ബാങ്ക് അക്കൗണ്ടിൽ നിന്ന് 173 രൂപ അധിക ചാർജ് ഈടാക്കും.,MOSTLY FALSE
FAKE_2457,നീരവ് മോദി കോണ്ഗ്രസിന് 98 കോടി രൂപയുടെ ചെക്ക് നല്കി,FALSE
FAKE_2458,"ഹര് ഖേത് കോ പാനി യാഥാര് ഥ്യമാക്കാന് 50,000 കോടി രൂപ നിക്ഷേപിക്കും.",FALSE
FAKE_2459,2020 ഡിസംബര് 1 മുതല് രണ്ട് ലക്ഷം രൂപ വരെയുള്ള കാര്ഷിക കടങ്ങള് എഴുതിത്തള്ളുമെന്ന് മോദി സര്ക്കാര്,FALSE
FAKE_2460,"ഫ്ലോറിഡയിൽ കോവിഡ് -19 വാക്സിനുകൾ 'ജൈവ, സാങ്കേതിക ആയുധങ്ങൾ' ആയി കണക്കാക്കപ്പെടുന്നു",FALSE
FAKE_2461,ശക്തമായ സർക്കാർ നേരിട്ടുള്ള ഊർജ്ജ ലേസർ ആയുധമാണ് നിരവധി ഹവായി കാട്ടുതീകൾക്ക് കാരണമായത്,FALSE
FAKE_2462,സ്കൈ ഷോയിലെ പച്ച ലൈറ്റുകൾ മൗയി തീപിടുത്തത്തിന് കാരണമായത് ഒരു ദിശയിലുള്ള ഊർജ്ജ ആയുധമാണ്,FALSE
FAKE_2463,വൈറൽ വീഡിയോയിൽ മനഃപൂർവ്വം 'ഡയറക്റ്റഡ് എനർജി വെപ്പൺസ്' ആക്രമണം കാണിക്കുന്നു.,FALSE
FAKE_2464,നേരിട്ടുള്ള ഊർജ്ജ ആയുധങ്ങളാൽ ഹവായി ആക്രമിക്കപ്പെടുന്നു.,FALSE
FAKE_2465,ഊർജ്ജ ആയുധങ്ങൾ ഉപയോഗിച്ച് മൗയിയെ അടിക്കുന്നതും കാട്ടുതീക്ക് തിരികൊളുത്തുന്നതും ദൃശ്യങ്ങളിൽ കാണാം,FALSE
FAKE_2466,റഫീഖ് എന്ന മുസ്ലീം ഹിന്ദു യുവതിയെ സാരി പൊതിയുന്നതിന്റെ വീഡിയോ പുറത്ത്,FALSE
FAKE_2467,മീനാക്ഷി ലേഖി സാരി ധരിച്ച് ഒരു പരിപാടിയിൽ നൃത്തം ചെയ്യുന്നു,FALSE
FAKE_2468,നേതാജി സുഭാഷ് ചന്ദ്രബോസിന്റെ ഭാര്യ എമിലി ഷെങ്കലാണ് സാരി ധരിച്ച വിദേശ വനിതയുടെ ബ്ലാക്ക് ആൻഡ് വൈറ്റ് ഫോട്ടോ.,MOSTLY FALSE
FAKE_2469,പാക് പതാകയുടെ പ്രിന്റുള്ള സാരിയാണ് ഷെഹ്ല റാഷിദ് ധരിച്ചിരിക്കുന്നത്.,FALSE
FAKE_2470,ഹിന്ദു സ്ത്രീയുടെ വിവാഹത്തിനായി സാരി ഉടുത്ത മുസ്ലീം യുവാവിന്റെ വീഡിയോ,FALSE
FAKE_2471,ഡല്ഹി ജവഹര്ലാല് നെഹ്റു സര്വകലാശാലയിലെ വിദ്യാര്ത്ഥി സാരി ധരിച്ച് നില്ക്കുന്ന ചിത്രം പുറത്ത്.,FALSE
FAKE_2472,"ഈ മിന്ത്ര പരസ്യത്തിൽ ""മഹാഭാരത""ത്തിൽ നിന്നുള്ള ദ്രൗപദിയുടെ ""വസ്ത്രധാരൻ"" ഉൾപ്പെടുത്തിയിട്ടുണ്ട്, കൂടാതെ ശ്രീകൃഷ്ണൻ ആപ്ലിക്കേഷൻ ഉപയോഗിച്ച് ""അധിക നീളമുള്ള സാരികൾ"" വാങ്ങുന്നതായി കാണിക്കുന്നു.",FALSE
FAKE_2473,യുപിയിൽ തിരഞ്ഞെടുപ്പ് സീസൺ ആരംഭിച്ചയുടനെ പ്രിയങ്ക ഗാന്ധിയും മുത്തശ്ശിയുടെ സാരിയിൽ പ്രത്യക്ഷപ്പെടാൻ തുടങ്ങി.,MOSTLY FALSE
FAKE_2474,2022ലെ ഉത്തര്പ്രദേശ് നിയമസഭാ തിരഞ്ഞെടുപ്പിന് മുന്നോടിയായി ഇന്ദിരാ ഗാന്ധിയുടെ സാരി അണിഞ്ഞ് പ്രിയങ്ക ഗാന്ധി.,FALSE
FAKE_2475,ഒരു ഹിന്ദു സ്ത്രീ എന്തിനാണ് സാരിയും സിന്ദൂരവും ധരിക്കേണ്ടതെന്ന് ചോദിക്കുന്ന ജെഎൻയു വിദ്യാർത്ഥികളാണിവർ. വിചിത്രമായ വസ്ത്രങ്ങൾ ധരിച്ച് അവർ ഹിന്ദു സംസ്കാരത്തിനും സിഎഎയ്ക്കും എതിരെ പ്രതിഷേധിക്കുകയാണ്.,MOSTLY FALSE
FAKE_2476,മിന്ത്ര പരസ്യത്തിൽ ശ്രീകൃഷ്ണൻ ദ്രൗപദിയുടെ വസ്ത്രാരൻ എപ്പിസോഡിൽ സാരി ഓർഡർ ചെയ്യുന്നതായി കാണിക്കുന്നു,FALSE
FAKE_2477,മൺസൂൺ സീസൺ എത്തുന്നതിന് മുമ്പ് ആളുകൾ നർമ്മദ നദിയിൽ സാരി സമർപ്പിച്ച് ഒരു ആചാരം നടത്തുന്നതായി വീഡിയോയിൽ കാണാം.,FALSE
FAKE_2478,പശ്ചിമ ബംഗാൾ മുഖ്യമന്ത്രി മമത ബാനർജി കാസി നസ്രുൾ ഇസ്ലാമിനെ 'മഹാഭാരത'ത്തിന്റെ രചയിതാവ് എന്ന് വിളിക്കുന്നത് വീഡിയോയിൽ കാണാം.,FALSE
FAKE_2479,വിദേശത്ത് നടത്തിയ ഖനനത്തിനിടെ മഹാഭാരത രഥത്തിന്റെ അവശിഷ്ടങ്ങൾ കണ്ടെത്തി,FALSE
FAKE_2480,മഹാഭാരതത്തിലെ ദ്രൗപദി വസ്ത്രധാരൻ രംഗം ചിത്രീകരിക്കുന്ന മിന്ത്രയുടെ പരസ്യ പോസ്റ്റർ,FALSE
FAKE_2481,ഇന്നത്തെ അഫ്ഗാനിസ്ഥാനിലെ മഹാഭാരതത്തിലെ ഗാന്ധാര രാജ്യത്തിലെ പഞ്ച്ഷീർ കൊട്ടാരത്തിലാണ് ഈ ചിത്രം കാണപ്പെടുന്നത്.,MOSTLY FALSE
FAKE_2482,ഹിന്ദു ഇതിഹാസമായ മഹാഭാരതത്തിൽ പ്രത്യക്ഷപ്പെട്ട ഭീമൻ യോദ്ധാവായ ഘടോത്കച്ചയുടെ അസ്ഥികൂടം കണ്ടെത്തിയ ഇന്ത്യയിലെ പുരാവസ്തു ഗവേഷകരെ ഈ ചിത്രം കാണിക്കുന്നു,FALSE
FAKE_2483,കുരുക്ഷേത്ര നഗരത്തിന് സമീപം 80 അടി ഉയരമുള്ള ഭീമൻ ഘടോത്കാച്ച അസ്ഥികൂടം കണ്ടെത്തി,FALSE
FAKE_2484,കുരുക്ഷേത്രയിൽ ആരതി നടത്തുന്നതിനിടെ ഫോട്ടോഗ്രാഫർമാർക്കായി രാഹുൽ ഗാന്ധി നിർത്തി,FALSE
FAKE_2485,കുരുക്ഷേത്രയിലെ ഗീത ഉപദേശ് സ്ഥലിലാണ് മസാർ നിർമ്മിച്ചത്,FALSE
FAKE_2486,കുരുക്ഷേത്രയിലെ 'ഗീത ഉപദേശ് സ്ഥൽ' വളപ്പിൽ ഒരു ഇസ്ലാമിക ശവകുടീരം നിർമ്മിച്ചിരിക്കുന്നു,FALSE
FAKE_2487,കുരുക്ഷേത്രയിലെ ജ്യോതിസറിനുള്ളിൽ മസ്ർ നിർമ്മിക്കുന്നു,FALSE
FAKE_2488,കുരുക്ഷേത്രയ്ക്ക് സമീപം കണ്ടെത്തിയ ഘടോത്കാച്ചയുടെ 80 അടി ഭീമാകാരമായ അസ്ഥികൂടത്തിന്റെ ചിത്രം,FALSE
FAKE_2489,രോഹിത് ശർമ്മ ഭഗവദ്ഗീതയുടെ ഒരു പകർപ്പ് കൈവശം വച്ചിരുന്നു.,HALF TRUE
FAKE_2490,ക്രിസ്ത്യാനികളും മുസ്ലീങ്ങളും ഭഗവദ്ഗീതയുടെ വികലമായ പതിപ്പുകൾ വിൽക്കുന്നു.,FALSE
FAKE_2491,ഡച്ച് വിദ്യാർത്ഥികൾക്ക് ഭഗവദ്ഗീത ക്ലാസുകൾ നിർബന്ധമാക്കി,FALSE
FAKE_2492,കാനഡയിലെ ബ്രാംപ്ടണിലെ ശ്രീ ഭഗവദ് ഗീതാ പാര്ക്കിന്റെ സൈന്ബോര്ഡ് തകര്ത്തു,FALSE
FAKE_2493,ഭഗവദ് ഗീതയുടെ അറബി പതിപ്പ് പുറത്തിറക്കി സൗദി അറേബ്യന്,FALSE
FAKE_2494,ആർട്ടിക്കിൾ 30 (എ) സ്കൂളുകളെ ഗീത പഠിപ്പിക്കാൻ അനുവദിക്കുന്നില്ല.,MOSTLY FALSE
FAKE_2495,ഭഗവദ്ഗീതയെയും ശ്രീകൃഷ്ണനെയും പ്രകീർത്തിച്ച് ന്യൂസിലൻഡ് പ്രധാനമന്ത്രി ജസീന്ത ആർഡേൺ,FALSE
FAKE_2496,ശ്രീകൃഷ്ണനെയും ഭഗവദ്ഗീതയെയും പ്രശംസിച്ച് ന്യൂസിലൻഡ് പ്രധാനമന്ത്രി ജസീന്ത ആർഡേൺ,FALSE
FAKE_2497,ഭഗവദ്ഗീതയുടെ പകര്പ്പുകള് വിതരണം ചെയ്യുന്നതില് നിന്ന് ഇസ്കോണ് അനുയായികളെ പശ്ചിമ ബംഗാള് പോലീസ് തടഞ്ഞു.,FALSE
FAKE_2498,രാഹുല് ഗാന്ധി രാമായണത്തെക്കുറിച്ച് തെറ്റായ വസ്തുതകളാണ് അവതരിപ്പിച്ചത്.,FALSE
FAKE_2499,"ഹിന്ദുക്കളുടെ വീടുകളിൽ രാമായണമോ മഹാഭാരതമോ ഉണ്ടാകരുതെന്ന് ഗാന്ധി അടിവരയിടുന്നു, പക്ഷേ പകരം ഖുർആൻ ഉൾപ്പെടുത്താൻ അദ്ദേഹം നിർദ്ദേശിക്കുന്നു",FALSE
FAKE_2500,രാമായണ'ത്തിന്റെ ടൈറ്റിൽ ട്രാക്ക് ആലപിക്കുന്ന അമേരിക്കൻ ആൺകുട്ടികൾ,FALSE
FAKE_2501,അമേരിക്കൻ ടാലന്റ് ഷോയിൽ രണ്ട് ആൺകുട്ടികൾ രാമായണ ഗാനം ആലപിക്കുന്നതും പ്രേക്ഷകരിൽ നിന്ന് മികച്ച പ്രതികരണങ്ങൾ ലഭിക്കുന്നതും വീഡിയോയിൽ കാണാം.,FALSE
FAKE_2502,രാമായണ ടൈറ്റിൽ ഗാനം ഹിന്ദിയിൽ തികഞ്ഞ ഉച്ചാരണത്തോടെ പാടുന്നതിൽ ഈ രണ്ട് വിദേശ ആൺകുട്ടികൾ പാടിയ രാമായണ ശീർഷക ഗാനത്തിന്റെ മികച്ച വീഡിയോ ചുവടെ പങ്കിടുന്നു.,FALSE
FAKE_2503,സൗദി അറേബ്യയില് രാമായണവും മഹാഭാരതവും പഠിപ്പിക്കും,FALSE
FAKE_2504,അബുദാബിയിൽ നിർമ്മിച്ച ആദ്യത്തെ ഹിന്ദു ക്ഷേത്രത്തിലേക്ക് കിരീടാവകാശിയുടെ ഭാര്യ രാമായണം വഹിച്ചു,FALSE
FAKE_2505,അമിത് ഷായില് നിന്ന് രാമായണം സ്വീകരിച്ച് മമത ബാനര്ജി,FALSE
FAKE_2506,ഓഗസ്റ്റ് 5 ന് അയോധ്യയിലെ രാമക്ഷേത്ര സ്ഥലത്ത് നടക്കുന്ന ഭൂമി പൂജയ്ക്ക് മുന്നോടിയായി പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി രാമായണ സ്റ്റാമ്പുകൾ പുറത്തിറക്കി.,HALF TRUE
FAKE_2507,ജടായു എന്ന പുരാണ പക്ഷിയെ ചടയമംഗലത്ത് കണ്ടെത്തി,FALSE
FAKE_2508,അബു ദാബിയിൽ നിർമ്മിച്ച ആദ്യത്തെ ഹിന്ദു ക്ഷേത്രത്തിന്റെ വീഡിയോ,FALSE
FAKE_2509,ഗൂഗിൾ പേയ്ക്ക് റിസർവ് ബാങ്ക് / എൻപിസിഐ അംഗീകാരമില്ല,PARTLY FALSE
FAKE_2510,ഗൂഗിൾ പേ അംഗീകൃത പേയ്മെന്റ് സംവിധാനമല്ലെന്ന് റിസർവ് ബാങ്ക്,FALSE
FAKE_2511,ഗൂഗിൾ പേ വഴിയുള്ള ഇടപാടുകൾ റിസർവ് ബാങ്കിന്റെ പരിധിയിൽ വരില്ല,FALSE
FAKE_2512,"ആര് ക്കെങ്കിലും മൊബൈല് ഫോണ് നഷ്ടപ്പെടുമ്പോള് ബന്ധപ്പെടാന് ആര് ബിഐ ഗവര് ണര് ഹെല് പ്പ് ലൈന് നമ്പറുകള് പ്രഖ്യാപിച്ചു. ഈ ഹെൽപ്പ് ലൈനുകളിൽ വിളിക്കാനും നഷ്ടപ്പെട്ട മൊബൈൽ ഫോണുകളിൽ ഫോൺപേ, പേടിഎം, ഗൂഗിൾ പേ തുടങ്ങിയ ഡിജിറ്റൽ പേയ്മെന്റ് ആപ്ലിക്കേഷനുകൾ തടയാനും കഴിയും",FALSE
FAKE_2513,ഗൂഗിൾ പേയുടെ വെബ് സൈറ്റ് 1999 രൂപ വരെ ക്യാഷ് റിവാർഡുകൾ നൽകുന്നു,FALSE
FAKE_2514,വൺ സ്റ്റാർ റേറ്റിംഗ് ഉണ്ടെങ്കിൽ ഫേസ്ബുക്കിന്റെ ആപ്ലിക്കേഷൻ ഗൂഗിൾ പ്ലേ സ്റ്റോറിൽ നിന്ന് സ്വയമേവ ഇല്ലാതാക്കപ്പെടും.,FALSE
FAKE_2515,ഇലക്ട്രോണിക്സ് ആൻഡ് ഇൻഫർമേഷൻ ടെക്നോളജി മന്ത്രാലയത്തിന്റെ നിർദ്ദേശപ്രകാരം ഗൂഗിൾ പ്ലേ സ്റ്റോറിൽ നിന്നും ആപ്പിൾ ആപ്പ് സ്റ്റോറിൽ നിന്നും ചൈനീസ് ആപ്ലിക്കേഷനുകൾ നിരോധിക്കാൻ നാഷണൽ ഇൻഫോർമാറ്റിക്സ് സെന്റർ (എൻഐസി) ഉത്തരവിട്ടു.,FALSE
FAKE_2516,10 വർഷത്തെ വിലക്കിനെക്കുറിച്ച് ഉപയോക്താവിനെ അറിയിക്കുന്ന ഗൂഗിൾ പ്രസ്താവന ചിത്രം കാണിക്കുന്നു,FALSE
FAKE_2517,Google സംതിംഗ് ആദ്യമായി അവതരിപ്പിച്ചതിന് നിങ്ങൾക്ക് ഒരു അവാർഡ് ലഭിക്കുമോ?,FALSE
FAKE_2518,"2010, 2016 വർഷങ്ങളിൽ ബിനയ്, റോബ്രെഡോ എന്നിവർ വിപി പന്തയത്തിൽ മുന്നിലാണെന്ന് ഗൂഗിൾ ട്രെൻഡുകൾ കാണിക്കുന്നു, അവരുടെ വിജയം പ്രവചിച്ചു",FALSE
FAKE_2519,ഫില്സ്റ്റാര് ഇപ്പോള് വ്യാജ വാര്ത്തകളുടെ വേദിയാണ്. മാർക്കോസിനേക്കാൾ കൂടുതൽ തിരയുന്നത് റോബ്രെഡോയാണെന്ന് റിപ്പോർട്ട് ചെയ്തു. ഇത് തെറ്റാണ്.,FALSE
FAKE_2520,"2020 മാർച്ചിനും ഓഗസ്റ്റിനും ഇടയിൽ, ""ആരും അറിയാത്ത ഒരു സ്ത്രീയെ എങ്ങനെ അടിക്കാം"" എന്ന് ഗൂഗിളിൽ 163 ദശലക്ഷം തവണ ടൈപ്പുചെയ്തു - 2019 ലെ ഇതേ മാസങ്ങളിൽ അത്തരം തിരയലുകളുടെ എണ്ണവുമായി താരതമ്യപ്പെടുത്തുമ്പോൾ 31% വർദ്ധനവ്.",FALSE
FAKE_2521,ജെഫ്രി എപ്സ്റ്റീനുമൊത്തുള്ള ബിൽ ക്ലിന്റന്റെ ചിത്രങ്ങൾ ഗൂഗിൾ സെർച്ച് റിസൾട്ടിൽ നിന്ന് നീക്കം ചെയ്തു.,FALSE
FAKE_2522,എന്തുകൊണ്ടാണ് ബ്രെക്സിറ്റിന് വോട്ട് ചെയ്തതെന്ന് പലർക്കും അറിയില്ലെന്ന് ഗൂഗിൾ സെർച്ച് സ്പൈക്ക് സൂചിപ്പിക്കുന്നു.,MOSTLY FALSE
FAKE_2523,"പ്രസിഡന്റ് ട്രംപിനെതിരായ തിരയൽ ഫലങ്ങളിൽ ഓൺലൈൻ ഭീമൻ കൃത്രിമം നടത്തുന്നതായി ഗൂഗിൾ സിഎഫ്ഒ ""മാർട്ടിൻ ബ്രെയ്ലി"" സമ്മതിച്ചു.",FALSE
FAKE_2524,"കുറ്റകൃത്യം', 'ക്രിമിനൽ പ്രവർത്തനം', 'കുറ്റാരോപണം' തുടങ്ങിയ കാര്യങ്ങൾ കണ്ടെത്താനുള്ള ശ്രമങ്ങൾ ഹിലരി ക്ലിന്റന് അനുകൂലമായി ഗൂഗിൾ ഫിൽട്ടർ ചെയ്തു.",MOSTLY FALSE
FAKE_2525,"പരാന്നഭോജി എന്ന വാക്കിനെ ഗൂഗിൾ നിർവചിച്ചിരിക്കുന്നത് ""മുതലാളിത്തം"" എന്നാണ്.",MOSTLY FALSE
FAKE_2526,ട്രംപ് ന്യൂസിലെ' 96 ശതമാനം (ഗൂഗിള് ന്യൂസ്) ഫലങ്ങളും ദേശീയ ഇടതുപക്ഷ മാധ്യമങ്ങളില് നിന്നുള്ളതാണ്.,FALSE
FAKE_2527,"ഒരു ഔദ്യോഗിക ഗൂഗിൾ ഡൂഡിൽ റമദാനെ അനുസ്മരിക്കുന്നു, പക്ഷേ ആരും ഈസ്റ്റർ അവധിക്കാലം ആഘോഷിക്കുന്നില്ല.",MOSTLY FALSE
FAKE_2528,ബഹാമാസ് തീരത്ത് തകർന്ന വിമാനം വെള്ളത്തിനടിയിൽ വിശ്രമിക്കുന്നതായി ഗൂഗിൾ എർത്ത് സാറ്റലൈറ്റ് ചിത്രം കാണിക്കുന്നു.,FALSE
FAKE_2529,ഗൂഗിൾ സ്ട്രീറ്റ് വ്യൂ അന്റാർട്ടിക്കയെ പച്ച സസ്യങ്ങളും ഇഷ്ടിക കെട്ടിടങ്ങളും കാണിക്കുന്നതായി വീഡിയോ അവകാശപ്പെടുന്നു.,FALSE
FAKE_2530,ഗൂഗിൾ എർത്തും ഗൂഗിൾ മാപ്പിലും ഉപയോഗിക്കുന്ന സാറ്റലൈറ്റ് ഇമേജുകൾ ജാപ്പനീസ് ദ്വീപിലെ ഒരു തുറമുഖത്ത് മുങ്ങിയ കപ്പൽ വെളിപ്പെടുത്തുന്നു.,FALSE
FAKE_2531,"ഗൂഗിൾ മാപ്പിലെ ചിത്രങ്ങളിൽ ""സോമ്പികളെ"" കണ്ടെത്തിയതായി ഒരു ടിക് ടോക്ക് വീഡിയോ കാണിക്കുന്നു.",FALSE
FAKE_2532,"ഗൂഗിൾ, ആപ്പിൾ മാപ്പുകൾ വാഷിംഗ്ടൺ ഡിസിക്ക് നിർദ്ദേശങ്ങൾ നൽകില്ല, കാരണം ""നിങ്ങൾ ഒരു വലിയ റാലിയിലേക്ക് പോകുന്നത് അവർ ആഗ്രഹിക്കുന്നില്ല.""",MOSTLY FALSE
FAKE_2533,ഗൂഗിൾ മാപ്സിന്റെ ഒരു ചിത്രം ഒരു കാർബോസ് ഡിസ്പോസൽ പകർത്തി.,FALSE
FAKE_2534,2020 ലെ പ്രസിഡന്റ് തിരഞ്ഞെടുപ്പിന്റെ സർട്ടിഫിക്കേഷനെതിരെ ജനുവരി 6 ന് നടക്കുന്ന പ്രതിഷേധത്തിനുള്ള തയ്യാറെടുപ്പിനായി ആപ്പിൾ വാഷിംഗ്ടൺ ഡിസിയിലേക്കുള്ള നിർദ്ദേശങ്ങൾ പ്രവർത്തനരഹിതമാക്കി.,FALSE
FAKE_2535,ഗൂഗിളും ആപ്പിളും തങ്ങളുടെ മാപ്പുകളിൽ നിന്ന് പലസ്തീൻ ലേബൽ നീക്കം ചെയ്തു.,FALSE
FAKE_2536,അമേരിക്കന് ടെക് ഭീമന്മാരായ ഗൂഗിളും ആപ്പിളും തങ്ങളുടെ ഭൂപട സേവനങ്ങളില് നിന്ന് പലസ്തീനെ നീക്കം ചെയ്തു.,MOSTLY FALSE
FAKE_2537,എല്ലാ ഐഫോണുകളും നിരോധിക്കാന് ചൈന നിയമം പാസാക്കി,FALSE
FAKE_2538,ആപ്പിൾ മൈ ഫോട്ടോ സ്ട്രീം അവസാനിപ്പിക്കുമ്പോൾ ഐഫോൺ ഫോട്ടോകൾ ഇല്ലാതാക്കപ്പെടും,FALSE
FAKE_2539,ആപ്പിളിന്റെ പുതിയ ഫോൾഡബിൾ ഐഫോൺ 15 ഫ്ലിപ്പ് സ്മാർട്ട്ഫോൺ ഫോട്ടോകൾ കാണിക്കുന്നു,FALSE
FAKE_2540,"ഇ-കൊമേഴ്സ് കമ്പനിയായ ഷോപ്പി 100,000 ഐഫോൺ 12 പ്രോ മാക്സിന്റെ 100,000 കഷണങ്ങൾ സൗജന്യമായി നൽകുന്നു.",FALSE
FAKE_2541,ആപ്പിൾ അതിന്റെ ഏറ്റവും പുതിയ സോഫ്റ്റ്വെയർ അപ്ഡേറ്റിൽ ഐഫോണുകളിലെ അടിയന്തര പ്രക്ഷേപണ സംവിധാനം പ്രവർത്തനരഹിതമാക്കുന്നു,FALSE
FAKE_2542,ആപ്പിളിന്റെ കാൽക്കുലേറ്റർ അപ്ലിക്കേഷനിൽ ഒരു രഹസ്യ കോഡ് ഉപയോഗിച്ച് ലോക്ക് ചെയ്ത ഐഫോൺ അൺലോക്ക് ചെയ്യാൻ കഴിയും.,FALSE
FAKE_2543,"ആസ്പിരിൻ, പാരസെറ്റമോൾ, ആപ്രോനാക്സ് എന്നിവ കോവിഡ്-19 ചികിത്സിച്ചു ഭേദമാക്കുന്നു",FALSE
FAKE_2544,"കോവിഡ്-19 ബാക്ടീരിയയാണ്, വൈറൽ അല്ല, ആസ്പിരിൻ ഉപയോഗിച്ച് എളുപ്പത്തിൽ ചികിത്സിക്കാം",FALSE
FAKE_2545,"ആസ്പിരിൻ, നാരങ്ങ നീര്, തേൻ എന്നിവയുടെ മിശ്രിതമായ കോവിഡ് -19 ന് ഇറ്റലി ഒരു വീട്ടുവൈദ്യം കണ്ടെത്തി",FALSE
FAKE_2546,തേനും നാരങ്ങ നീരും ചേർത്ത ആസ്പിരിൻ കൊറോണ വൈറസിനെ കൊല്ലും,FALSE
FAKE_2547,"കൊറോണ വൈറസ് ""ഒരു വൈറസല്ല, മറിച്ച് ഒരു ബാക്ടീരിയ"" ആണെന്ന് ഇറ്റാലിയൻ ഡോക്ടർമാർ പോസ്റ്റ്മോർട്ടത്തിലൂടെ കണ്ടെത്തി, അത് ആസ്പിരിൻ, കോയാഗുലന്റ് മരുന്നുകൾ എന്നിവ ഉപയോഗിച്ച് ""എളുപ്പത്തിൽ"" ചികിത്സിക്കാൻ കഴിയും",FALSE
FAKE_2548,"ഒരു സോഷ്യൽ മീഡിയ പോസ്റ്റ് ഇങ്ങനെയാണ്: ""തലവേദന പരിഹാരം. അടുത്ത തവണ നിങ്ങൾക്ക് തലവേദന വരുമ്പോൾ രണ്ട് ആസ്പിരിനുകൾക്ക് തുല്യമായ 10-12 ബദാം കഴിക്കുക.",HALF TRUE
FAKE_2549,ഉറങ്ങുന്നതിനുമുമ്പ് വെള്ളവും ദിവസവും ആസ്പിരിൻ കുടിക്കുന്നത് ഹൃദയാഘാതം തടയുന്നു,HALF TRUE
FAKE_2550,ദിവസവും ആസ്പിരിൻ കഴിക്കുന്നത് ഹൃദയാഘാതത്തെ അതിജീവിക്കാൻ സഹായിക്കും,MOSTLY FALSE
FAKE_2551,ടാബ് ബ്രാൻഡ് ഡയറ്റ് സോഫ്റ്റ് ഡ്രിങ്കിന്റെ പേര് 'പൂർണ്ണമായും കൃത്രിമ പാനീയം' എന്നതിന്റെ ചുരുക്കെഴുത്തിൽ നിന്നാണ് രൂപപ്പെട്ടത്.,FALSE
FAKE_2552,"ഇൻ-എൻ-ഔട്ട് ബർഗർ സോഡ കപ്പിന്റെ അടിയിൽ ""ഹെയ്ൽ സാത്താൻ"" എന്ന വാക്കുകൾ അച്ചടിച്ചതായി അവകാശപ്പെടുന്നു",FALSE
FAKE_2553,കൊക്കകോള ഏറ്റവും പ്രചാരമുള്ള പാനീയമല്ലാത്ത ലോകത്തിലെ ഒരേയൊരു സ്ഥലമാണ് സ്കോട്ട്ലൻഡ്.,FALSE
FAKE_2554,മൗണ്ടൻ ഡ്യൂ ബ്രാൻഡ് ശീതളപാനീയം പെപ്സികോ നിർത്തലാക്കുന്നു.,FALSE
FAKE_2555,അയോവയിലെ ഇലക്ട്രോണിക് ആനുകൂല്യ സ്വീകർത്താക്കൾക്ക് 2017 ഒക്ടോബർ 1 വരെ സോഡയും മിഠായിയും വാങ്ങാൻ കഴിയില്ല.,FALSE
FAKE_2556,"ശീതളപാനീയങ്ങളിൽ എച്ച്ടിസി വിഷം കലർന്നിരുന്നു, അവയുടെ ഉപഭോഗം ആളുകളുടെ മരണത്തിലേക്ക് നയിച്ചു",FALSE
FAKE_2557,ആർത്തവ സമയത്ത് സ്ത്രീകൾ ഐസ് വാട്ടറോ സോഡാ വെള്ളമോ കുടിക്കുകയോ തേങ്ങ കഴിക്കുകയോ ചെയ്യരുത്.,FALSE
FAKE_2558,"സ്പ്രിംഗ്ഫീൽഡിൽ, സൂസാന മെൻഡോസ തൊഴിലാളി കുടുംബങ്ങളെ ഒരു വലിയ പുതിയ സോഡാ നികുതി ഉപയോഗിച്ച് അടിക്കാൻ വോട്ട് ചെയ്തു.",MOSTLY FALSE
